               E1 ,                E2
    3776.24560443 ,     11.5350863285
    61067.2583603 ,     9439.50134085
    20535.9089155 ,       2629.198365
    1357.07334604 ,     1471.86866638
    33661.6688147 ,     20498.7521941
    4144.51842579 ,      3302.5883157
    12142.8747382 ,      2853.3520214
    22491.2892505 ,     10354.6908038
    405.555935922 ,     259.959920179
    135.445004278 ,     858.389189983
    121.629337877 ,       185.6789776
    3765.61315612 ,    0.010331774094
    34633.8995292 ,     10008.1029527
    21845.7654933 ,     130.152868987
    21473.8737356 ,     12472.8132476
    3454.99649745 ,   0.0374532565414
    188.472072217 ,     1359.99197955
    9650.21934858 ,     2997.29590107
    49.3363097452 ,      321.35961813
    3423.95267998 ,     5227.79096647
    50760.2997329 ,     6392.28606586
   0.736915261247 ,     1097.97995038
    32485.2889954 ,     9535.04390301
    27539.9725727 ,     2425.84610863
    32504.8542442 ,    0.041541249569
    1181.58473187 ,     3107.39766853
    119.001903724 ,     2952.33236455
    26049.4188509 ,     20113.6136207
    3283.62087263 ,     6179.32814527
    63527.4650058 ,     26959.8211848
     33513.185158 ,     44308.6046125
    26900.5859608 ,     14329.3468738
    6518.04669243 ,     333.268183322
    12029.3593886 ,     3411.63109578
    8527.28412361 ,     99.2611484104
    27708.7308498 ,     8102.75654006
    20268.1202772 ,      12412.685285
    1274.32999667 ,      29.893652295
     9666.3602191 ,     5041.19081272
    10583.8921676 ,     2895.92250855
    1295.88448291 ,     1663.26815375
    57750.8866701 ,     726.063417056
    9955.62962481 ,     3480.38550242
    2174.80133075 ,     3361.41043339
     14467.972322 ,     14313.9371699
    4802.78874352 ,     2076.93088097
    35271.2365449 ,     25129.4462257
    5632.38301254 ,     9705.44597598
    5226.66661542 ,     10855.5186295
    17320.9902033 ,     21.3107798859
    110844.242171 ,     31841.4826723
    7249.18744147 ,     8219.40182871
     13149.318527 ,     16.6018708113
    64295.2562158 ,     7869.12975349
    1659.78468486 ,     4918.64732669
     260.02700953 ,      600.91163836
    4723.90725971 ,     16728.5995882
     530.96022376 ,     1413.93208859
    6681.26842657 ,     1329.34179337
     16683.104048 ,     361.062982099
    3095.69085794 ,      32.687856398
    2993.06061564 ,     5055.34233444
    444.466598278 ,     180.377178063
    1076.04349447 ,      12.248669816
    2229.97305406 ,     2745.80854617
    143.442203419 ,     219.942801586
    13210.5572655 ,     7324.54343172
    17311.5234425 ,     1.77564143334
    9161.11014518 ,     832.027287119
     2019.9343853 ,     1596.17199521
     5419.8569821 ,     2052.28369421
    684.689185768 ,     3512.68879316
    2397.33747341 ,     2665.59124038
    16206.8051744 ,     2817.14542694
    1079.99608171 ,     701.033194246
    1341.12856173 ,     20269.1729012
    4479.15310168 ,     6610.82117856
    935.617327643 ,     601.955002464
    4262.52489817 ,     11811.0356575
    16360.2606719 ,     666.241397051
    195.692363119 ,     5790.79133438
    8284.40040113 ,     1200.37706728
    168.174711714 ,     6075.40376882
    7646.42919881 ,     11733.5324165
    6458.86863919 ,     375.245847226
    530.088024672 ,      395.18785733
    3180.32110707 ,     953.511718189
    3761.90473584 ,      2376.1336889
    4937.97767445 ,     8815.78188216
    73993.0737957 ,     5162.13858612
    4321.71392241 ,     26.5894682614
    2776.63819582 ,     1902.18628042
    294.787581506 ,     265.114493506
    4637.21003312 ,     217.652558066
    7105.45059467 ,     133.935088036
    5031.91244979 ,     5067.74245589
    44217.7226783 ,     178.904785979
    18394.5103668 ,     1329.79055062
    1277.89637997 ,     711.897391429
     46393.334461 ,     6221.47148986
    9942.50619546 ,     3007.70935874
     3216.2195803 ,     12118.5145758
    1225.08144324 ,    0.334024184173
    514.881461313 ,     8751.98115608
    97.0101007149 ,     7745.79311023
    3844.81593755 ,     9135.70457332
    15180.8052432 ,     115.728511078
    32754.8471737 ,     5431.61590924
    12628.7551438 ,     1011.33010816
    29829.8665428 ,     6500.35859186
    4376.81378661 ,     2779.63508704
    831.614423101 ,     127.152265112
    38136.9512216 ,     26814.2002785
    10538.9017079 ,     7115.40851315
    11011.3629646 ,     18766.4603982
    4.07107569488 ,     327.617816972
    3792.77762491 ,     6776.31312397
    24572.6124027 ,      2930.9405194
    42.8577205466 ,     1094.35322963
    16219.9964582 ,      15.064743418
    53.1932173048 ,     31.5636297459
    13607.6764908 ,     544.231883715
    35837.9378207 ,     21382.6674367
    6225.72111874 ,     2526.26755493
    67.9229244519 ,     56.4908356048
    19592.3956476 ,     383.416455517
    10624.4421715 ,     1002.52246279
     329.76582846 ,     75.2906886801
     13426.701471 ,     8503.09152453
    830.032444786 ,     1962.58213976
    1593.44110779 ,     2777.55382904
      147.0081394 ,     3255.81006328
    48608.2137199 ,     6228.08070651
    485.429082726 ,     808.363737736
    58738.0553956 ,     7781.18956754
    11527.7709673 ,     3470.54413518
    19053.3943873 ,     5880.82975631
    37789.6899383 ,      30631.429633
    22449.3058452 ,     209.194536534
    10499.7252106 ,     2179.32918758
     3290.5508778 ,     14702.4948306
    6648.67096229 ,     29142.2505617
    22405.9882482 ,      7596.6224405
     400.90526656 ,     906.878733542
    6424.65890539 ,     2070.82982426
    25529.4015769 ,     10226.4086433
    5039.07231729 ,     3623.88205028
    2251.57594577 ,     19749.7805521
    15438.0520383 ,      2507.4084522
    561.427814119 ,     242.623766961
     22586.935484 ,     14269.9673843
    1072.55231687 ,     212.441486443
    6058.85651943 ,     15415.9307828
    199.454183761 ,     2290.67884536
    725.200955629 ,     2289.21691558
    24967.7310542 ,     2055.64520849
     15471.035224 ,      9735.4840857
    17.8602192196 ,     4569.69229915
    3487.55852171 ,      36.367642355
    68.1357634998 ,     1031.56209033
    11239.7015903 ,     6.88924178446
    6440.27349432 ,      9039.8785912
    443.002691201 ,     4540.30345243
    5540.08260011 ,     800.572976991
    797.065682125 ,      2643.5460257
    726.571465849 ,     8512.63983684
    36600.1868246 ,     3681.88512217
    9642.57561414 ,     125.582091873
    580.672838574 ,      1067.3266906
    6244.41241974 ,     16.5503507642
    21651.0106537 ,     2259.53392992
    28496.3891974 ,     1302.04296015
    8597.93077713 ,     1308.37478655
    2679.74364793 ,      946.03395834
    2443.63926103 ,     2141.53948863
    14539.6040143 ,      179.57132273
     112.02751695 ,      1662.3608277
    3548.43788769 ,      240.40822743
    7291.10884797 ,     5036.82688385
     2761.5548265 ,     472.689712216
     22464.619921 ,     16.3213380663
    5540.21938772 ,     1057.29191347
    282.191851346 ,     450.234972209
    51.8114152881 ,   0.0116665460035
     5667.9766222 ,     11541.3151639
    1594.23113816 ,      3404.6551953
    1524.76588215 ,     123.559068464
    74629.5929743 ,     36732.7934112
    61.7128947707 ,     1560.58722818
    1098.93693382 ,     8.09712119474
     78.305150865 ,     653.476512933
    1614.14892268 ,     116.916325428
    8620.19310511 ,     15511.3613252
    135673.630958 ,     7992.76328057
    14590.1134258 ,     8997.07762084
    19953.7266464 ,     19966.1713894
    337.430895069 ,     3073.83968548
    33993.8198842 ,     4743.50701361
    109.544776727 ,     15936.1750189
    538.635292568 ,     2230.51021798
    30485.3403051 ,     1110.60555354
    22379.6929467 ,     9.72289816526
     12994.874737 ,     3608.57685957
  0.0880521199327 ,     205.266078288
     1374.3061536 ,     802.743221797
    121.698894005 ,     8.12247577963
    3167.43598363 ,     263.155718044
    2179.53705988 ,     1724.10936642
    29093.2898553 ,     4.53559496684
    1936.31521411 ,     1.88148981345
    4596.98855799 ,     307.376054146
    18711.2888339 ,     31296.7278152
    14.7696566559 ,      110.34328891
    790.440955464 ,     5786.90059358
    6650.30071176 ,     22.7012840275
    15545.1370304 ,      419.22415964
    92864.8203895 ,     21150.1956541
     15183.404619 ,     1784.27167287
    17030.5286251 ,      1798.0017252
    251.326808398 ,     12718.5530435
    36911.8160642 ,     29217.7253173
    2912.32654941 ,     10.4813020313
    7119.05984472 ,       3056.062892
    10709.1783893 ,     6628.79846942
    29782.1297024 ,     7615.35379216
    21392.6313716 ,     4372.33094162
    25248.1710888 ,     4965.17011909
    3932.56000443 ,     3945.85254775
    13181.8685355 ,     3896.64385025
     8925.3854447 ,     4850.79549309
    19931.1884826 ,     16.2746640324
    6963.17846384 ,     748.413040271
    6228.75489053 ,     41.9274451413
    15707.3916036 ,     13802.9189648
    2048.43413658 ,     3964.01959183
    3059.10370545 ,     4032.11774843
    15198.6879421 ,      1270.7332549
    480.064860018 ,     3905.69591462
    24756.1743161 ,      11980.886746
    2236.62504332 ,     13061.7188047
    236.846460017 ,     772.632647044
    24579.6016383 ,     72.5735097748
    2191.79260299 ,     38.0301355082
    103241.955181 ,     15643.0072719
    1830.29386995 ,     33.9166609128
    52.1488530838 ,     3898.37462465
    8291.53342131 ,     600.023481993
    179.733178667 ,     8890.52812261
      29453.90765 ,      21567.266419
    3089.95129001 ,     20296.3247588
    1019.27827841 ,     3629.68330191
    2936.85471987 ,     781.323247124
    73.1868511266 ,     1646.52065694
    4981.98947739 ,     2824.39111028
    16632.7875003 ,     963.173857473
    54795.4175226 ,     26505.4177582
    4364.58514142 ,     2395.76006782
    136.021643598 ,     3900.17872444
    10442.7501767 ,     5572.56109167
    64086.0011054 ,     18357.7352765
    88412.6115356 ,     8759.12434999
    14019.5225632 ,     2209.78630128
    4737.83225149 ,     963.797126134
    9383.83103557 ,     6.90499734456
    1731.72961549 ,     884.411222419
    32334.7591153 ,   0.0593531615506
    18659.2589337 ,     4057.28224522
    8644.08821752 ,     8.95712449827
    16589.5859653 ,      2381.6503032
    31925.0308941 ,     72.3091426115
    4964.67412975 ,     498.575400046
     6.4211863078 ,     2929.41977797
    80.7024850361 ,     71.5167506085
    10577.1102164 ,     11072.0924352
    56710.6076506 ,     10469.3403099
    683.590757017 ,     46.4991472522
     65920.553321 ,     20383.4583567
    13589.5502459 ,     4904.86641335
    16491.7733814 ,     2183.32509301
    18734.2803326 ,     1436.22860845
      666.4446064 ,     4173.28079211
     3566.4586502 ,     21801.3729203
    2514.71844294 ,     1125.98872806
    175.507555145 ,      1.4389591164
     253.42772726 ,     4538.99485378
    984.734724644 ,     29.9317902556
    745.281856392 ,     1447.74869367
    59742.6678556 ,     34444.6970623
    31250.7264892 ,     11078.3467389
    6140.27806407 ,     10287.3848622
    15318.9894837 ,     12887.8720856
    559.757753645 ,      3928.4871078
     14628.186219 ,      147.79312698
    37096.6024749 ,       623.8743751
    303.560197275 ,     3857.05980966
    1342.36927235 ,     117.047846382
    9791.51894723 ,     314.671638788
    2030.85829671 ,     4552.86503071
    5612.34610958 ,     1245.52742131
    2273.12080048 ,     9197.13046463
    6468.10356635 ,     1217.80799007
    11335.5863707 ,     1242.41015364
    3552.97830369 ,     1023.30453426
     23392.206591 ,     323.460233179
     13706.142798 ,     3833.33602902
    137.459760861 ,     2009.53531481
    11991.6980399 ,     6217.72102384
    22179.0302869 ,     7530.21713812
    12420.6100172 ,     8387.60462635
    16095.1174457 ,      13096.927713
    1240.94319913 ,     69.7768176439
    36692.3641156 ,     7953.03516877
    1197.91743317 ,     9206.26748317
    2227.42716588 ,     200.523935232
    8495.06246399 ,     6785.24636335
    15326.3373545 ,     2434.78586294
    14354.8464405 ,     87.8307656107
    3869.20446697 ,     861.341236473
    28.0466809547 ,     1500.16974696
    16563.1396864 ,     2456.02387957
    29.4036159903 ,     293.345155093
    18767.5073838 ,     5031.54593888
    2617.87318016 ,     5495.18719397
    71.3376138809 ,      2923.0696222
    7993.74625602 ,     10212.6338933
    517.346622904 ,      1264.1513017
    429.506676726 ,    0.177342971242
     79.813637191 ,     3545.23253309
    27886.9693271 ,    0.670457946104
    9826.91978414 ,     7643.21146723
     960.46048921 ,     246.871422168
    492.214807425 ,     359.002687742
    91.8084744619 ,     1038.90983928
    3855.66539184 ,     4728.26598289
    843.077439157 ,      110.04263315
    46872.5977664 ,     746.905456453
    24315.2301552 ,     23.1703198145
    4547.00507179 ,     10924.4735501
     11305.956618 ,     921.667835204
    4765.43228848 ,     315.403007381
    1678.13937968 ,     994.812407718
    88808.4755227 ,     22720.3409077
     34.628696271 ,     396.639690808
    1231.66636056 ,     114.689694149
    2861.47119884 ,      7130.4748257
    85.9191416966 ,     749.271226801
    1407.87307734 ,     2834.92020999
    5145.20585692 ,     5483.44105877
    14163.6015539 ,     7054.69505037
    990.559517267 ,     1606.97064687
    14724.5420604 ,     789.175750008
    92644.0941658 ,     12271.3670112
    5329.27257778 ,     4041.27257605
    3398.98814843 ,     143.937148659
    39555.7576209 ,     34.4709192576
     8301.6921783 ,     129.149529633
     331.04029369 ,     191.244107949
    4822.46642063 ,     9771.13184118
    165.575017952 ,     3504.95106098
    1516.24712913 ,     449.101411462
    2115.09246415 ,     5652.02991697
    3837.12995756 ,     2008.78058028
    80286.9438484 ,     32363.3104187
    3378.85379134 ,     4805.55534168
    195.826640867 ,      2756.0031104
    142.486412238 ,     3021.27984511
     20953.229085 ,      9460.8875284
    483.966626844 ,     419.648383777
    41571.0022997 ,     28219.6343822
    338.064158184 ,     3045.98094026
    28989.3320519 ,     6312.15148826
    8838.34128503 ,     2731.10418184
    865.060961618 ,     2646.30786928
    43084.3632423 ,     33205.3758197
     4227.1271322 ,     31117.9982373
    1048.70975707 ,     4541.04484863
    2561.87083721 ,      174.81417477
    127.693246664 ,     38.3139335847
    39160.2815429 ,      14471.583702
    15822.1733702 ,     21248.7868585
    11158.8293351 ,     108.451443464
    1314.93351041 ,     1119.71537695
     28939.148298 ,       3717.789426
    3865.41190679 ,     309.589850242
    1377.56951963 ,     210.336400913
    2142.79002925 ,     7341.19941001
    1500.75615139 ,      462.63196376
    12988.5332211 ,     3114.11658937
    24.7085363059 ,     1014.91951438
    2422.40589152 ,      69.828656705
    2320.98494821 ,     3959.88895676
    1701.93687727 ,     424.983443623
    29526.3428464 ,     10046.8351215
    2601.35253847 ,     524.760735637
    2862.19402873 ,     8496.16193957
    3955.05987547 ,      9471.1534123
     1028.6612565 ,     7410.17165582
    915.082154068 ,     3277.30101122
    26591.0574317 ,     407.642502606
    118.471285874 ,     188.084305839
     26128.119534 ,     5539.96720989
    787.416020821 ,     767.616664652
    20.4725375325 ,     54.4220856794
    907.034368447 ,     3283.67116163
    4097.51902123 ,     1872.26746649
    49759.2365201 ,     2618.63982029
    109399.891095 ,     30842.1027052
      6046.306881 ,     601.458587462
    3967.62966554 ,     381.513928004
    192.721707003 ,     7556.30825367
    30563.3600281 ,     36275.8230525
    1272.33058465 ,     2434.26047596
    1470.42705467 ,       4576.301878
    83849.7429907 ,     15551.7829976
    382.518811309 ,     997.503365999
     2611.6553588 ,     14641.8042736
     845.06097334 ,     48.6277942207
    102258.290408 ,     2573.81253046
    31347.6216871 ,     4006.69901276
    635.393865549 ,     6454.68322704
     6706.7104919 ,     94.4614263193
    4.62609243039 ,     9956.83141696
    47679.4208967 ,     19674.1894372
    1253.92267985 ,     285.955980281
    3304.81645197 ,     876.575218862
    3641.51372219 ,     1929.31962988
    2463.60559557 ,     3266.99620109
    53003.9546387 ,     14757.6150315
    35.6825523399 ,     3274.20215881
    1616.02035329 ,     2155.96062809
    61520.8383324 ,     6887.15711658
    2768.21039056 ,     4667.97074621
    26812.0285385 ,     83.8455789054
    36754.4187656 ,      5050.4438596
    3499.53620275 ,     8183.95778549
    6590.50543668 ,     4995.38323468
    5711.41249632 ,     11657.7109453
    21049.4707568 ,     19498.8841391
    36.4155231786 ,     87.1917772885
    7600.70409348 ,     2247.91519721
    18002.2067193 ,     1860.50714382
    10660.7999585 ,     6810.62746166
    4524.39870039 ,     8258.88477426
    87.5121519622 ,     1072.72648545
    13262.5622959 ,     4165.31103328
    633.087967129 ,     3841.10942339
    6493.00004937 ,     3414.31478562
    3211.50256523 ,     12370.8767882
      462.2615689 ,     2353.90622419
    8598.82564367 ,     1138.64033735
    776.722433698 ,     6982.90741183
    18787.5891199 ,     32493.0720897
    45.7821502095 ,      17528.406293
    63667.0564928 ,      25717.634504
    1531.71093957 ,     5827.97202057
    1890.41091254 ,     849.013531569
     7257.3648952 ,     2402.92957809
    9846.24474445 ,     8223.69228739
     19180.828462 ,     2061.03488855
    11394.8799776 ,     11384.7344979
    30604.8490928 ,     1719.59246578
    3234.95605729 ,      57.823081097
     1.1312588186 ,     176.986009019
    3005.90580912 ,     5643.86511741
    4413.04985424 ,     168.902404959
    1989.50229606 ,     10003.7644914
    4963.20041198 ,     2815.69164433
    11616.0362997 ,     514.544800669
    37996.0868297 ,     1574.23069135
    273.949290472 ,     1768.53595288
    3.49799171397 ,     485.259795162
    683.761147991 ,     823.182358258
    2591.32920077 ,     807.383492519
    1105.73431054 ,     9469.57184244
    626.425234019 ,     264.347301635
    235.059284432 ,     2185.14313608
    30.8803287247 ,     175.072129851
     4062.5195899 ,     584.254526915
    144397.751192 ,     40510.6969714
    465.872780557 ,     203.084536818
    10262.9727672 ,     115.731192514
    10968.6913457 ,     1276.42752008
    119.590371438 ,     582.969353984
    9092.03488742 ,     18539.6347822
    3196.96588713 ,     2745.18172749
    34457.0035871 ,     1818.58189724
    276.067011948 ,     1.08600127285
     14240.807524 ,     9444.03477276
    5103.22452228 ,     3244.62542775
    6402.43015617 ,      22694.133646
    20790.2237503 ,     1674.82193259
    36224.5720239 ,     1048.90130097
    17458.2246577 ,     1563.03763466
    337.735597418 ,     288.191340172
      1217.359065 ,     2323.95146017
    18095.5251496 ,     3130.95947936
     41676.467109 ,     19433.0915209
    1837.58676293 ,      253.38425696
     33789.855064 ,     13789.8714012
     8439.0425604 ,     9819.21674441
    2530.64039176 ,      5.1646368348
    5782.47871424 ,     1849.03813821
    4527.28935211 ,     894.723469599
    11860.7320522 ,     4246.02718744
    663.438265491 ,      4353.0373794
     3429.5435811 ,     281.049720196
   0.630767044837 ,     220.551501548
    11916.0004854 ,     48.0109342899
    398.046108901 ,     13394.2624015
    4710.58795428 ,     7286.65058615
    6253.71037048 ,     2329.27254471
    16580.1289327 ,     10459.9243529
    1550.18355416 ,     1884.51269451
    3144.25749711 ,     4656.28148205
    18698.4283337 ,     532.801235387
    227.073285992 ,      8938.6075294
    19640.2322413 ,     1015.14679209
    241.573526632 ,     638.865956319
    21164.6547074 ,      6146.1177102
    4408.08692824 ,     4959.29857667
    94.9229308075 ,     6449.81891883
    5.38027704836 ,     5933.05162114
    1623.49108433 ,     1150.92943465
    25300.3886822 ,     40.6121225416
    811.820042812 ,     255.894081622
    28729.2019554 ,     2878.01099608
    808.512001404 ,     9441.47401693
    2961.88494365 ,      3099.8149522
      14006.61151 ,     6798.83144753
    130.588461884 ,     1079.03950983
    2303.58221067 ,     445.304926677
    10752.5771325 ,     629.553232864
    33921.9588565 ,     2213.72245308
    55814.7976037 ,     14028.8967869
    1931.28651188 ,     2148.32443183
    10540.0655243 ,     1249.46349794
    36068.4404942 ,     35951.1712696
    237.292299163 ,     3818.32015917
    4541.23559279 ,     5052.62379322
    18767.8837365 ,      20735.208829
     35414.246206 ,     31043.5686904
    5092.23687927 ,      311.66060933
    39.2352376495 ,     500.737434471
    3032.08062819 ,     599.906355885
    5673.30135217 ,     811.630919644
    43350.7171993 ,      2281.2294036
     3030.0534612 ,     4953.27142275
    24330.1610892 ,     6244.51927266
    34663.2616564 ,     2477.81160073
    74143.8616728 ,     5243.93029614
    392.694774303 ,     2173.55982794
    4298.18607784 ,     424.194968837
    247.690105829 ,     42.5787390939
    19436.3164418 ,      3566.1445975
    73039.3918938 ,     19001.4454014
    2869.39495216 ,     187.111469396
    7753.07074082 ,     298.572766028
    7336.40685123 ,     2421.40695243
    2595.76878366 ,     11457.1391829
    20240.7669101 ,     574.706240495
    12820.7753431 ,     3649.47096707
    5333.66679933 ,     12293.9372663
    5545.04496481 ,      133.80756227
     365.35881295 ,     8074.00778369
    12085.3455198 ,     2016.37208767
    64205.6663258 ,     14740.2036896
    23007.2503693 ,     6749.03369408
    5901.83496068 ,     127.929771378
    25425.3290195 ,     6986.51757597
    1587.33985734 ,     1723.22321614
    10109.3521288 ,     3487.35894757
    20304.0981634 ,     3131.76886839
    19719.9074671 ,     9192.28523549
    15261.7182376 ,     37.7886790948
    5503.19167921 ,     4899.52988592
     1040.9639991 ,     1444.38574621
    7288.07386448 ,     3394.90011698
    95039.1573134 ,     39280.5135167
    5336.06051341 ,     894.431399358
    740.431727098 ,     297.790681152
    41643.2763391 ,     28972.5606443
     40653.697037 ,     2773.37041409
    37.8104661154 ,     898.658027797
    6878.51801267 ,      13447.849258
    6289.78036598 ,     269.221998512
    3489.65637831 ,     2.29426004026
    12.0768153622 ,     194.439820664
    882.412458693 ,     5119.97386034
    5440.27498531 ,       150.9153812
    16521.2649318 ,     1489.39527568
    2708.35795859 ,     429.408120847
    38726.6499675 ,     8856.26176077
    11664.4627357 ,     6306.74828957
    4638.54771288 ,    0.289337967587
    532.587715074 ,     3763.58616564
    18019.2673123 ,     8495.99381543
     467.73761817 ,     1361.15828925
    34377.5368909 ,     10539.8113134
    2850.56183675 ,     21.3662697731
    13663.2011333 ,      14866.132621
    23500.0660859 ,     2095.09347694
    11115.2972138 ,     1814.30791219
    231.924546726 ,      755.47780871
    103.211628772 ,     14110.0345144
    679.029043448 ,     126.440279572
    1.12197775752 ,     3224.38865332
    1290.20575227 ,      34.638061381
    2323.62720004 ,     3999.62820727
    23140.8336954 ,     5280.15393522
    16368.5043958 ,     4350.38304319
    14893.5640981 ,     12773.1507263
    16953.9176512 ,     831.268181247
    13774.0062201 ,     4371.99668354
    42463.0024274 ,     18339.5004124
    47820.3381765 ,     2776.68113459
    16219.3798502 ,     369.833180737
    17088.9998197 ,     9584.94617842
    15861.4446311 ,     11263.5071557
    3981.23293066 ,     8136.41286416
    21284.4206202 ,     316.861413773
    185.320476533 ,     737.754240005
     2735.5958745 ,     249.383173596
    48327.3831522 ,     10344.2474389
    12169.3450504 ,      332.56644332
    83666.7706529 ,     31460.2013608
    4617.65665722 ,     7728.06130956
    7268.15988657 ,     7752.14166092
    2754.74739682 ,     1370.40378211
    2535.45550678 ,     395.949744463
    30434.7503966 ,     13022.9844339
    98833.7417751 ,     30679.1516609
    16692.1658905 ,     6385.00411422
    1774.95151589 ,     4115.75232789
       8133.21391 ,     14730.1278752
    13934.3615344 ,     4577.01784475
    9563.40370694 ,     175.135568044
    893.562240092 ,     150.775917735
    3496.17299263 ,     478.933716719
    10798.7692565 ,     16674.1022514
    18158.4080482 ,     686.791735471
    5835.81421665 ,     4.00858474785
    13688.6219276 ,     10979.3927905
    3661.62311512 ,     2126.74014453
    453.204142557 ,     377.563276249
    7521.61852892 ,     11528.5157225
    6287.25675669 ,     643.048294507
    1644.55361372 ,     4017.62560787
    3778.42907548 ,    0.867506934844
    6141.46083919 ,      1621.3116835
     23538.026627 ,     2755.97413966
     2764.6933542 ,     481.993903498
    21654.2185878 ,     713.965227718
    9.40109599339 ,      26.467999958
    18697.1699786 ,     5535.19387339
    3002.98613687 ,     940.492827616
    4911.76601999 ,    0.316870926308
    9168.48444294 ,     2429.95846929
    19792.4895056 ,     3612.04483979
    9134.25512527 ,     35034.5395992
    9.94771344167 ,     8551.26299839
    17788.7550613 ,     2626.11911771
    18937.0097991 ,     5630.09475031
    6546.12126138 ,     927.721376154
    8946.52956605 ,     1036.89082682
    115912.181611 ,     39083.2414818
    2286.81923563 ,     3530.50900028
    401.686227551 ,     3654.09683869
    1400.65420986 ,     24.6503907785
    4023.13739182 ,     6.51653594854
    113849.186371 ,     38260.3727896
    928.322505069 ,     2942.13779589
   0.281448954047 ,     454.082959535
    59081.9612148 ,     16461.4441637
    30031.2395891 ,     48274.6961608
    4560.69273862 ,     26.1615533483
    928.571764421 ,     51.0672460782
    6050.44464064 ,     2416.82331016
    593.179169285 ,     425.992240817
    1412.47238488 ,     13723.9110306
    37487.8432514 ,     6728.75499847
    2854.63108869 ,     1496.83701717
     2154.8570871 ,     2731.53991387
    9383.89791008 ,      7077.7492513
    888.163284329 ,     3537.43413608
    31.4059710743 ,     1415.18546873
    75.7146912792 ,     771.501691586
    21.8595367969 ,     255.139047004
    7246.53042914 ,      1294.5950535
    19289.3751815 ,      3390.4793217
    5513.56262355 ,     5543.87062005
    4526.07052996 ,     15424.9179932
    969.059045974 ,      2024.6733734
    5391.79044723 ,     2567.22421401
    6338.85248224 ,     190.725948014
    11590.9593873 ,     350.121758731
    10464.6720773 ,     4919.14018165
    6951.69171105 ,     206.786638618
    4649.88045144 ,     13477.3415286
    27052.1774142 ,     14559.2482507
    7811.19129831 ,     3369.38618518
    643.126728509 ,     260.432722741
    242.594473138 ,     190.481419447
     24203.294711 ,     19572.8051996
    71840.0291089 ,     11159.9736141
    49049.6558064 ,     13681.6352777
    10147.3462493 ,     1662.74374017
    31756.4250423 ,     10099.6436404
    18519.2464459 ,     5287.24203515
    36669.9465812 ,      26368.682855
     6893.7582866 ,     3300.02165921
    6393.11552094 ,     755.959334598
     249.52498893 ,     7670.86223877
     34461.207776 ,     465.513649401
    33399.6963864 ,     1695.11392455
    2629.23616204 ,     190.156437601
    18909.6099964 ,     16670.6069022
     3328.1119743 ,     201.870275481
    4906.60068592 ,      14626.162961
      154.7711477 ,     13743.8873664
    76981.6342774 ,     3932.15910084
     52363.541644 ,     13992.9647976
    1157.01910488 ,     1292.74088125
    66.4625766106 ,     607.500072213
    3656.79452045 ,     3850.41310963
    5445.50571916 ,     725.613253607
    9272.59240112 ,     893.045636407
    1710.48417671 ,     1463.20284134
    653.575483713 ,     2335.74252582
    1323.16191196 ,     1775.48324794
    5352.36151563 ,     3005.01848245
    43594.4562677 ,     1381.46729826
    161.800953785 ,     265.130794091
    14048.8499928 ,     7748.90494463
    8457.56365684 ,     3753.55035566
    1644.30673327 ,     4672.92186752
    28396.9491654 ,     130.657036098
    5126.62473423 ,      20.993493782
    25586.3039318 ,     16860.2569966
    1763.60544159 ,      4382.1848986
    102.923394958 ,     11871.0365945
    6651.91519486 ,     1413.52820991
    47039.3589685 ,     948.518259303
    1767.67276557 ,     25.8851300299
    27924.5290634 ,     3090.61991506
    548.539239964 ,     1624.55815904
    157.774395364 ,     340.622248043
     3378.4895367 ,     3917.39740586
    79.5716852751 ,     19399.9577791
    8590.78477006 ,     7459.85170566
    4159.46206593 ,     897.599668158
     358.53104179 ,     86.9629749787
    213.338517318 ,     293.440890398
    689.109454354 ,     803.993569217
    31900.4000339 ,     10949.3597574
    32198.2143398 ,     4471.17625095
    859.690533807 ,     16074.6474082
    2457.31305147 ,     6757.00474176
    30258.3234383 ,     1117.05964474
    22055.2054515 ,     4912.73420654
     27299.911245 ,     41614.9341761
    15404.4322941 ,     5995.77431933
    13177.1056175 ,     7768.11049381
    10430.7464644 ,     3364.31340125
    93793.4251041 ,     53318.7776586
    25153.8806449 ,     15083.2011049
    2436.38719721 ,     7009.08263123
    1006.78969507 ,     15664.5619267
     4156.7172571 ,     16708.1617313
    25300.8483626 ,     19786.9787028
    52845.7867441 ,       23178.08481
    2462.93489474 ,     1940.55828951
    103.802023366 ,     700.751076277
    8093.61344982 ,     182.012079912
    6372.03144815 ,     37.4500760206
    5860.08517363 ,     1152.18170674
    6838.68787248 ,     11843.9081028
    4.71016140199 ,     2943.79707831
    814.619024387 ,     1291.55751422
    7.09717486036 ,     2701.41401648
    71513.0874727 ,      18862.793998
    8067.29181478 ,     834.926608916
    505.397728046 ,     900.823835801
    1919.53677439 ,     156.360180138
    4549.05386848 ,     828.002597539
    11358.3535075 ,     23004.4778777
    527.473011437 ,     775.078158718
    2517.96099192 ,     5093.92506297
    14366.6062052 ,     16.7684635342
    37794.9628681 ,     6974.42212786
    9015.71308846 ,     2881.44613676
    489.286014268 ,     2046.61183764
    7767.80315817 ,     365.758661272
    10855.6296382 ,     4245.66324149
    6473.51125886 ,     6360.96653907
    429.378609481 ,     91.6152979716
    499.634466544 ,     3899.59654312
    2455.29318458 ,     709.406698589
    2163.44689643 ,     532.444724605
